Paper,Link,ExtractDatetime
mail,https://www.dailymail.co.uk/news/article-8186337/Donald-Trump-says-uninsured-people-free-coronavirus-treatment.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8186363/Coronavirus-UK-Queen-address-nation-TV-broadcast.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8186479/Coronavirus-symptom-app-suggests-1-9-MILLION-Brits-Covid-19.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8186543/NYPD-officers-risk-spreading-coronavirus-jail-people-social-distancing-orders.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8186555/Australias-coronavirus-infection-rate-slashed-half-strict-social-distancing-ruels.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8186581/Americas-hidden-hotspots-selfish-coronavirus-refugees-spread-disease.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8186687/Australias-coronavirus-toll-jumps-29-woman-70s-died-hospital-Victoria.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8186731/Ilhan-Omar-claims-hundreds-thousands-die-Trumps-coronavirus-response.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8186755/Hospitals-fighting-coronavirus-sent-DEFECTIVE-medical-supplies-federal-stockpiles.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8186961/NSW-Health-Minister-warns-young-people-die-coronavirus-theyre-not-immune.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/news/article-8187023/Now-Britons-died-coronavirus-China-UK-death-toll-soars-3-605.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187029/Australian-politicians-launch-incredible-attack-Chinese-Communist-Party-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8187041/Coronavirus-professor-Neil-Ferguson-says-lockdown-ease-month.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187053/NHS-near-ventilators-cope-coronavirus-peak.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187057/Domestic-abuse-soars-30-cent-coronavirus-lockdown.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187201/Only-THREE-Englands-3-302-coronavirus-deaths-far-aged-20.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8187313/Henry-Kissinger-warns-coronavirus-spell-economic-doom-generations.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187347/UK-death-rate-coronavirus-patients-intensive-care-tops-50-cent-study-finds.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8187401/Britain-suffers-worst-day-coronavirus-crisis-708-die-one-day-taking-total-4-313.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8187463/Thirteen-people-die-just-seven-days-coronavirus-sweeps-care-home.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187519/NHS-workers-forced-fight-coronavirus-box-date-face-masks.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187621/Lives-Lost-Detroit-woman-mother-4-loved-ballroom-dance.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187653/Carrie-Symonds-got-coronavirus-Boris-Johnsons-pregnant-fiancee-admits-tested-positive.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187669/Great-grandson-Theodore-Roosevelt-backs-sacked-Captain-Crozier-coronavirus-letter.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187673/Coronavirus-spreading-UK-says-Michel-Gove.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8187693/New-Yorks-coronavirus-apex-likely-hit-WEEK-630-die-one-day.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8187701/UK-receives-300-ventilators-China-fight-coronavirus.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187705/Coronavirus-spread-UK-catching-London.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8187833/Trump-signals-support-creating-SECOND-coronavirus-taskforce-looking-reopening-economy.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187879/Multiple-coronavirus-patients-mistakenly-transferred-New-York-hospital-ship.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8187881/Flight-carrying-214-Brits-trapped-coronavirus-hit-cruise-ships-Florida-arrive-Heathrow.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187883/Fox-News-sued-willfully-maliciously-deceiving-public-dangers-coronavirus.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187923/Frances-coronavirus-death-toll-slows-441-day-record-588-killed-disease.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8187961/Mother-coronavirus-stricken-sailor-USS-Theodore-Roosevelt-reveals-fears-daughter.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8187991/Prison-worker-dies-suffering-coronavirus-symptoms.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188029/US-coronavirus-cases-jump-32-000-day-pass-300-000-deaths-hit-8-160.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8188033/Widow-NHS-nurse-died-fighting-coronavirus-reveals-mother-died-doing-adored.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188049/Scientist-leading-Swedens-battle-against-coronavirus-says-Britains-lockdown-gone-far.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188159/Did-coronavirus-leak-research-lab-Wuhan-Startling-new-theory-no-longer-discounted.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188185/Britain-pursue-Beijing-courts-coronavirus-compensation-study-claims.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188229/British-scientists-develop-early-warning-test-detect-coronavirus-symptoms-appear.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188319/A-junior-doctor-assembling-10-coronavirus-testing-kits-kitchen-table-aid-NHS-staff.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8188349/Jacob-Rees-Moggs-firm-accused-profiteering-coronavirus-economic-crisis.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188351/Children-dying-non-coronavirus-illnesses-parents-wrongly-warned-home.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188393/Australia-cooped-isolation-coronavirus-CHRISTMAS.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188407/Coronavirus-humans-YEARS-deadly-outbreak-say-experts.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188417/Mainland-China-sees-rise-new-coronavirus-cases.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8188443/NSW-coronavirus-deaths-rise-16-national-death-toll-hits-34.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188623/Harrowing-account-coronavirus-warzone-Brooklyn-hospital-heroic-doctors-battle-beast.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188665/Police-launch-criminal-probe-coronavirus-infected-Ruby-Princess-able-dock-Sydney.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188711/Health-Secretary-Matt-Hancock-blasts-sunbathers-flouting-coronavirus-lockdown.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188721/Doc-Martin-creator-Dominic-Minghella-reveals-terrifying-coronavirus-ordeal.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188727/One-five-doctors-work-coronavirus.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188737/Coronavirus-Sir-Keir-Starmer-accuses-Boris-Johnson-mistakes.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188749/Beaches-Sydneys-east-deserted-coronavirus-crackdowns-different-north.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188787/Australias-coronavirus-death-toll-reaches-35-Ruby-Princess-passenger-dies.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188789/Remarkable-sparkly-school-mentor-54-dies-coronavirus-grandmother.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8188815/Cancer-survival-rates-fall-coronavirus-crisis-causes-delays-diagnosis-treatment.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188869/Nurses-working-coronavirus-wards-forced-hold-breath.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188893/Fifty-NHS-doctors-die-coronavirus-without-proper-protective-equipment-warns-medic.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8188959/Spains-coronavirus-death-toll-rises-lowest-week.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189015/Modern-society-afraid-death-no-one-asks-coronavirus-measures-right-says-former-judge.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8189053/Lord-Bath-Longleat-Alexander-Thynn-dies-87-getting-coronavirus.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189117/NFL-kicker-known-record-63-yard-field-goal-dies-coronavirus-Louisiana-retirement-home.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189123/Chelsea-Clinton-blasts-Jared-Kushners-role-Donald-Trumps-Coronavirus-Task-Force-tweets.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189135/U-S-wasted-months-preparing-virus-pandemic.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189153/Coronavirus-peak-death-rate-strike-U-S-11-days-2-644-people-die-24-hours.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189181/Do-approach-tackle-coronavirus-epidemic-led-500-000-deaths.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189237/Coronavirus-pandemic-NHS-staff-knees-says-Basildon-nurse-tearful-video.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189239/Ohio-worshiper-dozens-seen-leaving-church-service-says-wouldnt-else.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189271/Tennessee-boy-six-cystic-fibrosis-beats-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189285/Top-commanders-opposed-dismissing-captain-USS-Theodore-Roosevelt-coronavirus-letter.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189305/Australian-traveller-accused-SNEAKING-coronavirus-quarantine-hotel.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189351/Three-Sudanese-refugees-held-terror-attack-French-town-coronavirus-lockdown.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189371/Scientists-reveal-planets-seismic-noise-reduced-world-goes-coronavirus-lockdown.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8189385/Doctors-France-treating-coronavirus-patients-faced-temptation-euthanasia.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189549/UKs-coronavirus-outbreak-set-overtake-Italy-France.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189559/Newlyweds-honeymoon-stuck-Maldives-coronavirus-forced-airports-shutdown.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189605/Midwife-54-dies-testing-positive-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189703/Nurse-dies-Liverpool-hospital-testing-positive-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189707/Detroit-nurse-53-twice-refused-coronavirus-test-dead-COVID-19-home.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189721/The-Queen-urges-Britons-pull-coronavirus-crisis.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189725/Leo-Varadkar-registers-medical-practitioner-Irelands-coronavirus-crisis.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8189737/Coronavirus-deaths-France-slow-second-day-running-nation-records-357-fatalities.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8189779/Bill-Gates-calls-coronavirus-pandemic-nightmare-says-240-000-Americans-not-die.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189847/Scientists-coronavirus-Achilles-heel-targeted-drugs.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189869/Boris-Johnson-admitted-hospital-testing-positive-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189881/Trump-pressured-health-officials-push-anti-malaria-drugs-treat-coronavirus-sources-claim.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8189973/Tiger-named-Nadia-tests-positive-coronavirus-Bronx-Zoo-developed-dry-cough.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190107/Australias-coronavirus-death-toll-rises-37.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8190111/Coronavirus-lockdown-costing-Britain-2-4billion-DAY-national-output-slashed-31-percent.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190145/Coronavirus-home-test-kits-unreliable-report-claims.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190167/Donald-Trump-dismissed-Health-Secretary-Alex-Azars-January-coronavirus-warning-alarmist.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190173/Dr-Anthony-Fauci-says-likely-coronavirus-seasonal-optimistic-world-better-prepared.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190283/USS-Roosevelt-sailors-say-ousted-captain-deserved-promotion-response-coronavirus-outbreak.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8190337/Grandmother-104-worlds-oldest-person-survive-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190379/Learner-driver-fined-1-700-coronavirus-restrictions.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190433/Americas-coronavirus-death-toll-underestimation-fatalities-experts-say.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190445/Pro-China-NSW-Labor-MP-slammed-essay-praising-Chinas-coronavirus-response.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8190495/Coronavirus-death-toll-rises-39-Australia.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190567/First-NYPD-officer-die-coronavirus-laid-rest.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8190601/Easter-holiday-amid-coronavirus-crisis-Australians-long-weekend.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8190633/New-Orleans-convention-center-prepares-start-accepting-thousands-coronavirus-patients.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190637/Learner-driver-fined-breaking-Australias-coronavirus-rules.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8190663/Man-livestreamed-shouting-f-k-coronavirus-party-arrested.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8190673/Shocking-pictures-clothes-dumped-outside-Sydney-Vinnies-amid-coronavirus-closures.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8190681/New-Zealand-prime-minister-Jacinda-Ardern-praised-coronavirus-response.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8190719/Wayne-Rooney-told-police-meeting-Kyle-Walker-coronavirus-lockdown.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190769/Top-cop-says-Australians-shouldnt-driving-amid-coronavirus-lockdown.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190797/Germanys-daily-coronavirus-death-toll-drops-92.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190809/MPs-blasts-Chinas-lies-coronavirus-outbreak.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190881/Coronavirus-wipe-Brazils-indigenous-communities.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190927/FTSE-rises-City-welcomes-slowing-coronavirus-death-rates-Italy-France.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190947/Downing-Street-attacks-Russian-disinformation-Boris-Johnsons-coronavirus-battle.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8190949/None-UKs-coronavirus-antibody-tests-good-use.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8190985/Muslim-New-York-firefighter-contracts-coronavirus-days-Jewish-teenager-sneezed-face.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8191027/Coronavirus-hit-Boris-Johnson-hospital-amid-UK-crisis.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191031/British-Airways-pilot-work-coronavirus-Tesco-delivery-driver.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191085/22million-tune-watch-Queens-stirring-coronavirus-speech.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191231/Chinas-coronavirus-expert-claims-West-needs-REAL-LOCKDOWNS-stop-pandemic.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191239/Twenty-two-New-York-bus-subway-workers-died-coronavirus-1-092-infected.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191247/European-stock-markets-rebound-3-amid-signs-coronavirus-peaked.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8191267/Bride-groom-bundled-police-car-breaking-coronavirus-lockdown-South-Africa.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8191389/Spain-sees-smallest-rise-coronavirus-deaths-two-weeks-637.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191415/Coronavirus-Dorothy-Henderson-Lodge-resident-dies-Australias-COVID-19-death-toll-climbs.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8191453/Cabinet-minister-says-coronavirus-lockdown-eased-weeks.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191473/Boy-one-rushed-hospital-catching-coronavirus-father.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191539/Race-stop-coronavirus-rampaging-Asias-biggest-slum-Mumbai-man-catches-virus.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8191545/Japan-announces-state-emergency-amid-coronavirus-crisis.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191617/Persona-Cosmetic-Medicine-Bexley-fire-charging-75-coronavirus-home-testing-kit.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/news/article-8191697/Coronavirus-Duchess-Cornwall-isolation-14-days.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191785/More-100-medics-died-Italys-coronavirus-crisis.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/news/article-8191791/Coronavirus-death-toll-Europe-tops-50-000-amid-escalating-pandemic.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/article-8191877/Boeing-extends-factory-shutdown-indefinitely-Washington-state-coronavirus-pandemic.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/news/breaking_news/article-8062175/Twelve-people-test-positive-coronavirus-England-bringing-total-UK-cases-35.html,2020-04-06 14:22:43.942764
mail,https://www.dailymail.co.uk/news/breaking_news/article-8147765/Greta-Thunberg-says-coronavirus-isolating-father.html,2020-04-06 14:22:43.942764
mail,https://www.dailymail.co.uk/news/coronavirus/article-8170427/US-coronavirus-death-toll-tops-3-000-dead-9-11-expects-say-worst-come.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/sciencetech/article-8122493/People-Type-blood-likely-catch-coronavirus.html,2020-04-06 14:22:43.942764
mail,https://www.dailymail.co.uk/sciencetech/article-8175765/Lockdown-reducing-number-people-infected-coronavirus.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/sciencetech/article-8176953/Cats-ferrets-infected-coronavirus-hard-dogs-catch-disease.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/sciencetech/article-8180527/Coronavirus-VACCINE-approved-human-trials-months.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sciencetech/article-8183397/Google-releases-location-data-coronavirus-lockdowns-working-131-countries.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sciencetech/article-8185073/Theories-linking-coronavirus-5G-baseless-networks-say-mast-fire.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sciencetech/article-8185317/Fear-widespread-emotion-social-media-coronavirus.html,2020-04-06 14:22:43.130490
mail,https://www.dailymail.co.uk/sport/boxing/article-8188111/Amir-Khan-makes-claim-coronavirus-man-inside-test-5G.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sport/football/article-8189005/Gary-Neville-condemns-Premier-League-handling-coronavirus-outbreak.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sport/football/article-8189419/Dont-just-pick-footballers-Gary-Lineker-defends-players-amid-coronavirus-wage-cuts-backlash.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sport/football/article-8191117/Bayern-Munich-president-claims-outrageous-transfers-justifiable-coronavirus.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sport/sportsnews/article-8182523/Coronavirus-UK-Gary-Neville-slams-Matt-Hancock-calling-footballer-pay-cuts.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/sport/sportsnews/article-8184201/Manchester-United-stars-donate-NHS-coronavirus-fight-taking-30-wage-cut.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/sport/sportsnews/article-8184587/Coronavirus-UK-French-doctor-insists-Lyons-clash-Juventus-caused-explosion-cases.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/sport/sportsnews/article-8187557/Cheltenham-organisers-defend-decision-host-months-races-amid-coronavirus-outbreak-UK.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/sport/sportsnews/article-8188885/Coronavirus-Wayne-Rooney-slams-Matt-Hancock-claims-players-turned-scapegoats.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/sport/sportsnews/article-8190791/Devastated-Nigel-Benn-reveals-brother-died-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/tvshowbiz/article-8183907/Chris-Hemsworth-mourns-dear-friend-Andrew-Jack-died-coronavirus-complications.html,2020-04-06 14:22:43.130490
mail,https://www.dailymail.co.uk/tvshowbiz/article-8184015/Judge-Ringer-reveals-beloved-grandfather-died-coronavirus-aged-92.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/tvshowbiz/article-8184683/Kate-Garraways-husband-Derek-Draper-intensive-care-coronavirus.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/tvshowbiz/article-8186781/Chris-Pine-covers-face-bandana-amid-coronavirus-pandemic-picking-takeout.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/tvshowbiz/article-8186947/Kylie-shares-efforts-Stormi-two-entertained-coronavirus-lockdown.html,2020-04-06 14:22:43.114842
mail,https://www.dailymail.co.uk/tvshowbiz/article-8187395/How-coronavirus-caused-dire-situation-MasterChef-producers.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/tvshowbiz/article-8187875/Actress-author-Patricia-Bosworth-dies-coronavirus-86.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/tvshowbiz/article-8188119/Marianne-Faithfull-74-hospital-treated-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/tvshowbiz/article-8188401/Robbie-Williams-reveals-suffered-coronavirus-symptoms-spending-three-weeks-isolation.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/tvshowbiz/article-8188917/Gwyneth-Paltrow-advises-fans-best-vibrators-use-coronavirus-lockdown.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/tvshowbiz/article-8189523/Noel-Gallagher-admits-stockpiled-alcohol-amid-coronavirus-lockdown.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/tvshowbiz/article-8189985/Rita-Wilson-sings-national-anthem-recovering-coronavirus-husband-Tom-Hanks.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/tvshowbiz/article-8190201/Sean-Penn-girlfriend-Leila-George-help-direct-COREs-coronavirus-drive-testing-site.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/tvshowbiz/article-8190579/Duran-Durans-John-Taylor-goes-public-reveals-coronavirus-recovered.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/tvshowbiz/article-8190655/Poh-Ling-Yeow-confirms-MasterChef-Australia-id-abiding-coronavirus-rules-continue-filming.html,2020-04-06 14:22:42.255661
mail,https://www.dailymail.co.uk/tvshowbiz/article-8190657/Emilio-Estevez-takes-break-coronavirus-quarantine-goes-hike-Malibu-pal.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/tvshowbiz/article-8190899/Mel-Bs-ex-husband-Stephen-Belafonte-claims-coronavirus-lockdown-blessing.html,2020-04-06 14:22:41.427731
mail,https://www.dailymail.co.uk/tvshowbiz/article-8191077/Aliens-actor-Jay-Benedict-dead-coronavirus.html,2020-04-06 14:22:41.412110
mail,https://www.dailymail.co.uk/tvshowbiz/article-8191757/Former-Emmerdale-star-John-Bowe-70-nearly-died-coronavirus.html,2020-04-06 14:22:42.255661
telegraph,https://www.telegraph.co.uk/business/2020/04/01/cigarette-maker-claims-coronavirus-vaccine-breakthrough/,2020-04-06 14:22:46.457800
telegraph,https://www.telegraph.co.uk/business/2020/04/01/five-economies-coronavirus-will-hit-hardest-revealed/,2020-04-06 14:22:45.583005
telegraph,https://www.telegraph.co.uk/business/2020/04/05/covid-19-exposed-fragility-virgin-atlantics-finances/,2020-04-06 14:22:45.583005
telegraph,https://www.telegraph.co.uk/cars/classic/good-news-amid-coronavirus-gloom-classic-car-theft-declines/,2020-04-06 14:22:45.583005
telegraph,https://www.telegraph.co.uk/coronavirus/,2020-04-06 14:22:45.583005
telegraph,https://www.telegraph.co.uk/coronavirus/page-2/,2020-04-06 14:22:45.583005
telegraph,https://www.telegraph.co.uk/education-and-careers/2020/04/03/coronavirus-qa-can-balance-childcare-work-home/,2020-04-06 14:22:46.457800
